construction_seconds,cross_uav_handoff_count,distance_km,global_evaluation_count,iterations,iterations_per_second,late_count,relay_count,relay_share,relay_task_count,runtime_seconds,same_uav_relay_count,seed,total_lateness_min,total_relay_waiting_time,total_wall_seconds,valid,variant
13.438672000000224,0,762.1774363315701,0,39,2.677802020278261,101,0,0.0,0,14.564183499998762,0,2026080500,3686.8762084134464,0.0,28.002855499998986,True,direct
14.285908599998947,0,775.7731679286865,290,13,0.9471884928197594,108,3,0.0,0,13.72482889999992,0,2026080500,4464.183540734935,0,28.010737499998868,True,relay
