construction_seconds,cross_uav_handoff_count,distance_km,global_evaluation_count,iterations,iterations_per_second,late_count,relay_count,relay_share,relay_task_count,runtime_seconds,same_uav_relay_count,seed,total_lateness_min,total_relay_waiting_time,total_wall_seconds,valid,variant
14.119820100000652,0,783.8451616219445,0,36,2.5927077200183843,102,0,0.0,0,13.885097700000188,0,2026080500,3806.7743750698514,0.0,28.00491780000084,True,direct
17.01836749999893,0,775.7731679286865,222,3,0.27279189960821665,108,3,0.0,0,10.997393999999986,0,2026080500,4464.183540734935,0,28.015761499998916,True,relay
