construction_seconds,cross_uav_handoff_count,deadhead_km,deadhead_vs_origin_km,deployment_distribution,deployment_scores,distance_km,drone_homes,global_evaluation_count,home_assignment_rate,home_mismatch_count,initial_deadhead_km,initial_routes_sha256,initial_score,iterations,iterations_per_second,late_count,mean_initial_deadhead_km,min_deadhead_lb_km,origin_min_deadhead_lb_km,relay,relay_count,relay_direct_warmup_fraction,relay_search_runtime_seconds,relay_share,relay_task_count,relay_warmup_runtime_seconds,relay_warmup_score,runtime_seconds,same_uav_relay_count,scenario,scenario_label,seed,solution_sha256,staged_relay,total_lateness_min,total_relay_waiting_time,total_wall_seconds,valid
1.9423473999922862,0,21.785864296832067,0.0,{'depot': 8},{},667.7025871642916,origin,0,1.0,0,22.619750009237,0aa05645d9ca61227c51c1d69993de896ecca045136165dec06a4bd1636288b6,"[108, 4464.183540734935, 775.7731679286859]",708,27.169828872100375,76,2.827468751154625,13.975292483522482,13.975292483522482,False,0,0.0,0.0,0.0,0,0.0,[],26.05831649999891,0,pure_direct,纯 Direct（原点起点，无中继）,2026080500,36cea7736dd89d05efc36ce13c368d0982d8d7ba5a1c8f71dabd1993e539b42a,False,2650.6948685581247,0.0,28.000663899991196,True
1.9491362999979174,23,23.493225627405604,0.0,{'depot': 8},{},789.2751209102729,origin,12667,1.0,0,22.619750009237,0aa05645d9ca61227c51c1d69993de896ecca045136165dec06a4bd1636288b6,"[107, 4450.494452253094, 788.8669662040326]",269,10.324707245131977,94,2.827468751154625,13.975292483522482,13.975292483522482,True,7,0.0,0.0,0.14,28,0.0,[],26.054007500002626,5,pure_relay,纯 Relay（原点起点，warmup=0）,2026080500,edeb6f82afa085e97b8e72b1a437c7979b6beec6091337aff4593d96dcda82f6,False,3816.1221040695136,6.038518262090619,28.003143800000544,True
1.959418900005403,5,22.23225833932607,0.0,{'depot': 8},{},693.1176868577144,origin,2611,1.0,0,22.619750009237,0aa05645d9ca61227c51c1d69993de896ecca045136165dec06a4bd1636288b6,"[108, 4464.183540734935, 775.7731679286859]",591,22.68545477310632,81,2.827468751154625,13.975292483522482,13.975292483522482,True,7,0.8,5.2106105999992,0.035,7,20.84132469999895,"[82, 2735.296336921312, 692.6374679357795]",26.05193529999815,2,direct_relay,Direct + Relay（原点起点，80/20 分阶段）,2026080500,7c7affdb49f775f7b8ce7a2ca29e2cd9af5a222ad3b96d3bf92fad5964171640,True,2727.598547194451,17.22756216547417,28.011354200003552,True
1.6559266000112984,0,6.7608955132638995,38.79872888865229,"{'depot': 1, 'relay_1': 1, 'relay_2': 1, 'relay_3': 1, 'relay_4': 1, 'relay_5': 1, 'relay_6': 1, 'relay_7': 1}","{'depot': 100.56393399999618, 'relay_1': 153.64255661336492, 'relay_2': 152.67963824633782, 'relay_3': 151.64734401249788, 'relay_4': 150.87563434897766, 'relay_5': 142.50683870509909, 'relay_6': 139.70499055763244, 'relay_7': 149.9372440157963}",683.7727413909481,stations,0,0.215,157,3.6733818183946183,0bddc2dcd21b7bcb04d48cded6a78e7b54da8814168df0373352c2343d291c14,"[106, 4065.7590772858653, 740.826258374445]",718,27.253955136300558,74,0.4591727272993273,3.3886142008635414,13.975292483522482,False,0,0.0,0.0,0.0,0,0.0,[],26.344800099992426,0,direct_stations,Direct + 起点不同（预部署中继站）,2026080500,500923df469e5da0ecafa4f8e91781e073b0be763aae674cf95b4c95ef86efda,False,2595.204893706611,0.0,28.000726700003725,True
1.6563205999991624,6,7.890150462272062,40.61216762800779,"{'depot': 1, 'relay_1': 1, 'relay_2': 1, 'relay_3': 1, 'relay_4': 1, 'relay_5': 1, 'relay_6': 1, 'relay_7': 1}","{'depot': 100.56393399999618, 'relay_1': 153.64255661336492, 'relay_2': 152.67963824633782, 'relay_3': 151.64734401249788, 'relay_4': 150.87563434897766, 'relay_5': 142.50683870509909, 'relay_6': 139.70499055763244, 'relay_7': 149.9372440157963}",680.2835182346051,stations,2510,0.20618556701030927,154,3.6733818183946183,0bddc2dcd21b7bcb04d48cded6a78e7b54da8814168df0373352c2343d291c14,"[106, 4065.7590772858653, 740.826258374445]",599,22.729459001809644,77,0.4591727272993273,3.3886142008635414,13.975292483522482,True,7,0.8,5.276024499995401,0.03,6,21.077440399996703,"[77, 2694.5943522911266, 689.1433000974113]",26.353464899992105,0,direct_relay_stations,Direct + Relay + 起点不同（预部署 + 80/20）,2026080500,7edd9974a526f2e2c695a6e57001ea012bf61f3ac1f592649ce913ea4edb48cf,True,2667.6836523095753,3.1378954657122335,28.009785499991267,True
1.6548408000089694,0,5.838198307005616,40.4626494384281,"{'depot': 1, 'relay_1': 1, 'relay_2': 1, 'relay_3': 1, 'relay_4': 1, 'relay_5': 1, 'relay_6': 1, 'relay_7': 1}","{'depot': 100.56393399999618, 'relay_1': 153.64255661336492, 'relay_2': 152.67963824633782, 'relay_3': 151.64734401249788, 'relay_4': 150.87563434897766, 'relay_5': 142.50683870509909, 'relay_6': 139.70499055763244, 'relay_7': 149.9372440157963}",667.7006104342414,stations_fixed,0,0.215,157,3.6733818183946183,0bddc2dcd21b7bcb04d48cded6a78e7b54da8814168df0373352c2343d291c14,"[106, 4065.7590772858653, 740.826258374445]",732,27.784331008298917,74,0.4591727272993273,3.3886142008635414,13.975292483522482,False,0,0.0,0.0,0.0,0,0.0,[],26.34578460000921,0,direct_stations_fixed,Direct + 起点不同（固定一站一机，A/B 基准）,2026080500,0224f06515485d24c55c49cc1dd6115817e3f8ad3bb8e370bf17b5c613b8aaf3,False,2579.81483402165,0.0,28.00062540001818,True
1.5721347000071546,6,7.890150462272062,40.61216762800779,"{'depot': 1, 'relay_1': 1, 'relay_2': 1, 'relay_3': 1, 'relay_4': 1, 'relay_5': 1, 'relay_6': 1, 'relay_7': 1}","{'depot': 100.56393399999618, 'relay_1': 153.64255661336492, 'relay_2': 152.67963824633782, 'relay_3': 151.64734401249788, 'relay_4': 150.87563434897766, 'relay_5': 142.50683870509909, 'relay_6': 139.70499055763244, 'relay_7': 149.9372440157963}",680.2835182346051,stations_fixed,2515,0.20618556701030927,154,3.6733818183946183,0bddc2dcd21b7bcb04d48cded6a78e7b54da8814168df0373352c2343d291c14,"[106, 4065.7590772858653, 740.826258374445]",602,22.774915790971985,77,0.4591727272993273,3.3886142008635414,13.975292483522482,True,7,0.8,5.287947200005874,0.03,6,21.14464230000158,"[77, 2694.5943522911266, 689.1433000974113]",26.432589500007452,0,direct_relay_stations_fixed,Direct + Relay + 起点不同（固定一站一机 + 80/20，A/B 基准）,2026080500,e23b469d1bf61bb2bc33e173b9932152c383f2b10ce06a45bf7eaa9bfe15e964,True,2667.6836523095753,3.1378954657122335,28.004724200014607,True
