construction_seconds,cross_uav_handoff_count,deadhead_km,deadhead_vs_origin_km,distance_km,drone_homes,global_evaluation_count,home_mismatch_count,initial_routes_sha256,initial_score,iterations,iterations_per_second,late_count,min_deadhead_lb_km,origin_min_deadhead_lb_km,relay,relay_count,relay_direct_warmup_fraction,relay_search_runtime_seconds,relay_share,relay_task_count,relay_warmup_runtime_seconds,relay_warmup_score,runtime_seconds,same_uav_relay_count,scenario,scenario_label,seed,solution_sha256,staged_relay,total_lateness_min,total_relay_waiting_time,total_wall_seconds,valid
1.9152269000041997,0,23.83516721210811,0.0,698.6695221746522,origin,0,0,0aa05645d9ca61227c51c1d69993de896ecca045136165dec06a4bd1636288b6,"[108, 4464.183540734935, 775.7731679286859]",427,26.545692908472784,82,13.975292483522482,13.975292483522482,False,0,0.0,0.0,0.0,0,0.0,[],16.08547200000612,0,pure_direct,纯 Direct（原点起点，无中继）,2026080500,3c2e2cfe137e711c50e90a7c7fe0793bf3747dce43d5bde319b6cfbcbdeea53f,False,2906.330679060317,0.0,18.00069890001032,True
1.939853599993512,26,21.658592698256474,0.0,789.2715358763639,origin,6787,0,0aa05645d9ca61227c51c1d69993de896ecca045136165dec06a4bd1636288b6,"[107, 4438.3371223764425, 781.4635147132218]",137,8.528437898755515,105,13.975292483522482,13.975292483522482,True,7,0.0,0.0,0.15,30,0.0,[],16.06390310000279,4,pure_relay,纯 Relay（原点起点，warmup=0）,2026080500,f4dda048879d526814c782856fa85dd54fbda0eeeb17e3abcae871c1f12e3838,False,4159.624329177434,20.903865129448413,18.003756699996302,True
1.9550721999985399,6,23.83516721210811,0.0,691.5741319610792,origin,1361,0,0aa05645d9ca61227c51c1d69993de896ecca045136165dec06a4bd1636288b6,"[108, 4464.183540734935, 775.7731679286859]",352,21.93087743806506,82,13.975292483522482,13.975292483522482,True,7,0.8,3.2121902000071714,0.04,8,12.838239200005773,"[82, 2906.330679060317, 698.6695221746522]",16.050429400012945,2,direct_relay,Direct + Relay（原点起点，80/20 分阶段）,2026080500,e7e1e67cc104c53f1f170290c0bf2aadb5ca0edd150c63638a14ac5a0de8983a,True,2861.500235634088,0,18.005501600011485,True
1.6373162000090815,0,8.354792009928586,42.64010766142102,694.7136485430858,stations,0,167,f6b636d02d4ef982ef9de119ba51e7297f0eee86396a523eebf072a9678c9645,"[104, 4197.031515801109, 726.7087248016992]",455,27.806118289585203,75,3.3886142008635414,13.975292483522482,False,0,0.0,0.0,0.0,0,0.0,[],16.363305200007744,0,direct_stations,Direct + 起点不同（预部署中继站）,2026080500,1aa7cda65b2bcecb3c694d366723ff6ad353f9abe07deb11728b06051a9b2306,False,2774.8615336927905,0.0,18.000621400016826,True
1.5798358000029111,12,8.495944057540243,40.301523959612695,706.9972542834813,stations,1719,158,f6b636d02d4ef982ef9de119ba51e7297f0eee86396a523eebf072a9678c9645,"[104, 4197.031515801109, 726.7087248016992]",372,22.64630223506531,79,3.3886142008635414,13.975292483522482,True,7,0.8,3.287086800002726,0.07,14,13.139435999997659,"[79, 2944.0975348599904, 709.568084907902]",16.426522800000384,2,direct_relay_stations,Direct + Relay + 起点不同（预部署 + 80/20）,2026080500,d2784cfe310eb7a230db9e81deb3af72a4b6bc1cdfb4e0e4a6e9f7ea84ded27e,True,2879.531699498072,0.869035972058299,18.006358600003296,True
