construction_seconds,cross_uav_handoff_count,distance_km,global_evaluation_count,initial_routes_sha256,initial_score,iterations,iterations_per_second,late_count,relay_count,relay_direct_warmup_fraction,relay_search_runtime_seconds,relay_share,relay_task_count,relay_warmup_runtime_seconds,relay_warmup_score,runtime_seconds,same_uav_relay_count,seed,solution_sha256,staged_relay,total_lateness_min,total_relay_waiting_time,total_wall_seconds,valid,variant
0.014050800004042685,0,101.43677368677736,0,d5ed1498361482c1d9f8e5570ff33f12bbce8191968c3ba8fbd3ae2186c0fc88,"[8, 201.48554243081117, 125.96992962244454]",9204,1024.2324335474382,3,0,0.0,0.0,0.0,0,0.0,[],8.986241500009783,0,2026080500,ae56600cc4a2ff9434f3d2bc4d0e8a27f00c80af3420addefda3e67d0fb6a679,False,50.72471155311297,0.0,9.000292300013825,True,direct
0.01567990001058206,2,102.08461541985301,2119,d5ed1498361482c1d9f8e5570ff33f12bbce8191968c3ba8fbd3ae2186c0fc88,"[8, 201.48554243081117, 125.96992962244454]",6388,710.9147199929351,3,7,0.8,1.7976727999921422,0.08333333333333333,2,7.1879337999998825,"[3, 50.72471155311297, 101.43677368677736]",8.985606599992025,0,2026080500,8fa543730f0bde70912873c34ad2bcec0e72442b55188ad06253aa59caa337a6,True,48.19328046819754,0,9.001286500002607,True,relay
