scenario,method,label,seed,run_order,valid,compliant,budget_seconds,effective_search_time_limit_seconds,late_count,total_lateness_min,distance_km,runtime_seconds,search_runtime_seconds,initial_construction_seconds,iterations,enable_late_risk_destroy,enable_rejection_pool,rejection_attempts,rejection_events,reinserted_task_count,peak_rejected_count,final_rejected_count,enable_soft_deadline,soft_deadline_beta,internal_search_score_enabled,risk_aware_insertion_enabled,risk_aware_lateness_lambda,solution_file,solution_sha256,routes_sha256
equal_iterations,baseline,A2,2026080500,1,True,True,,,105,4230.116735433213,765.3857544430806,4.82108583394438,0.5179554999922402,4.30313033395214,5,False,False,0,0,0,0,0,False,0.2,False,False,1.0,run_solutions/equal_iterations__baseline__seed_2026080500.json,2d597f30ea62712a423e2d801b5d4fd9c7d863e328c0cf5f704d1b40bc694bb4,1daaa2c9cc048f37ca94c228d110c4b9124a1e96a7cd1ca7d070d80a11b42109
equal_iterations,experiment1,A2 + late_risk_destroy,2026080500,2,True,True,,,105,4230.116735433213,765.3857544430806,4.790786000958178,0.48765566700603813,4.30313033395214,5,True,False,0,0,0,0,0,False,0.2,False,False,1.0,run_solutions/equal_iterations__experiment1__seed_2026080500.json,7bf3247b1e1f75b8fcde86ceb907d25e6e3ae3531d83c38a4eb940dc9effaefc,1daaa2c9cc048f37ca94c228d110c4b9124a1e96a7cd1ca7d070d80a11b42109
equal_iterations,experiment2,A2 + rejection_pool,2026080500,3,True,True,,,104,4487.186907663043,794.1423383460543,4.869117000955157,0.5659866670030169,4.30313033395214,5,False,True,71,71,71,17,0,False,0.2,False,False,1.0,run_solutions/equal_iterations__experiment2__seed_2026080500.json,b61576f854c1f8e0791d22ec5155343dc8dc66d0b68d0a0cf6524b9eb55f4bec,b474d7aaca257c68b5d1b3ab5fd82049449a941b9327d223fc527740f1d747fa
equal_iterations,experiment3,A2 + soft_deadline,2026080500,4,True,True,,,105,4333.16945284083,776.4092800544868,5.1780537509475835,0.8749234169954434,4.30313033395214,5,False,False,0,0,0,0,0,True,0.2,True,True,1.0,run_solutions/equal_iterations__experiment3__seed_2026080500.json,4e7b3a6c7a7684c1d2bfd32824f5b2347e10e4ddff33474d4845744b8777674f,7b5e1e2863c4a530e4d1d44d0ad778fb673d6d9715b14870ec58c413a4b9452c
equal_iterations,experiment4,A2 + late_risk_destroy + rejection_pool + soft_deadline,2026080500,5,True,True,,,104,4351.484549839937,766.8504020191708,5.040340917999856,0.7372105840477161,4.30313033395214,5,True,True,65,65,65,14,0,True,0.2,True,True,1.0,run_solutions/equal_iterations__experiment4__seed_2026080500.json,ef5d700ebaf316c3f4ba489e707b1910ec47d203e6190354d7ecb620c8d06c60,7403fc97889953ea597250b0ab8738a729b2ebcee603c5f59931d4766e473773
