construction_seconds,cross_uav_handoff_count,distance_km,global_evaluation_count,initial_routes_sha256,initial_score,iterations,iterations_per_second,late_count,relay_count,relay_share,relay_task_count,runtime_seconds,same_uav_relay_count,seed,solution_sha256,total_lateness_min,total_relay_waiting_time,total_wall_seconds,valid,variant
1.858210800011875,0,688.7088329067013,0,0aa05645d9ca61227c51c1d69993de896ecca045136165dec06a4bd1636288b6,"[108, 4464.183540734935, 775.7731679286859]",754,27.779423112976495,74,0,0.0,0,27.142392299996573,0,2026080500,a0cfb79ed2009e22843dfaec0c82ca95eee2ca9a71c4b69a9810008abda35d06,2730.495861488094,0.0,29.000603100008448,True,direct
1.8630506999907084,8,740.3991802263413,11988,0aa05645d9ca61227c51c1d69993de896ecca045136165dec06a4bd1636288b6,"[108, 4464.183540734935, 775.7731679286865]",421,15.51263941487809,87,2,0.04,8,27.13915979999001,0,2026080500,e82c1ababafe2de23cef1df63af9d870be72a31407d8a6f696d4d0f5e6acabd2,3366.7232747834487,0,29.00221049998072,True,relay
1.9032770000048913,8,739.8898404270665,12813,0aa05645d9ca61227c51c1d69993de896ecca045136165dec06a4bd1636288b6,"[108, 4464.183540734935, 775.7731679286865]",415,15.31288025986545,89,2,0.045,9,27.101367800001753,1,2026080501,74aa61b5369dcec23515cb30f1daf0f2ce4aee1ce822a40519dcdec9e3669f55,3349.147044076235,11.936124794165323,29.004644800006645,True,relay
1.8481200000096578,0,673.9260500822911,0,0aa05645d9ca61227c51c1d69993de896ecca045136165dec06a4bd1636288b6,"[108, 4464.183540734935, 775.7731679286859]",775,28.542551296240656,76,0,0.0,0,27.1524430999998,0,2026080501,55cfebf9f4c930220290734787ae61116e8e49598b880611997e7be68af929c8,2576.5091876238203,0.0,29.000563100009458,True,direct
1.8615238000056706,0,678.1099038608795,0,0aa05645d9ca61227c51c1d69993de896ecca045136165dec06a4bd1636288b6,"[108, 4464.183540734935, 775.7731679286859]",745,27.45095289423595,77,0,0.0,0,27.13931290000619,0,2026080502,d69041e820ea8e8b4a462b0bdc46cfc26162e9211d487501f965bdb0d7cf5c2e,2609.78042433095,0.0,29.00083670001186,True,direct
1.8803297000122257,13,720.3739736831383,13078,0aa05645d9ca61227c51c1d69993de896ecca045136165dec06a4bd1636288b6,"[108, 4464.183540734935, 775.7731679286865]",418,15.411894380948237,86,2,0.065,13,27.12190919999557,0,2026080502,8452d61968de976de7aa99af499b7e515b32c1e25ac74f21152982dd91cbb4b9,3080.4454799626183,13.97845174406605,29.002238900007796,True,relay
