construction_seconds,cross_uav_handoff_count,distance_km,global_evaluation_count,iterations,iterations_per_second,late_count,relay_count,relay_share,relay_task_count,runtime_seconds,same_uav_relay_count,seed,total_lateness_min,total_relay_waiting_time,total_wall_seconds,valid,variant
12.784948399999848,0,697.525857795595,0,612,2.717353354595122,78,0,0.0,0,225.21914529999958,0,2026080500,2744.3211047878126,0.0,238.00409369999943,True,direct
13.929488099998707,1,743.9832264566509,18118,378,1.6869381961107766,88,3,0.005,1,224.07459910000034,0,2026080500,3310.721300013144,0,238.00408719999905,True,relay
15.273326199998337,2,713.4903231980339,19466,403,1.809360791269007,82,3,0.01,2,222.73059190000095,0,2026080501,2927.4770699824603,0,238.00391809999928,True,relay
13.041504599999826,0,711.1700092817863,0,602,2.6759435150356623,73,0,0.0,0,224.96737940000094,0,2026080501,2739.7159768676784,0.0,238.00888400000076,True,direct
12.97117849999995,0,705.2692845988445,0,593,2.6351803749704383,79,0,0.0,0,225.0320341000006,0,2026080502,2756.2255601402317,0.0,238.00321260000055,True,direct
13.8809334999969,3,725.7176282972076,20352,419,1.8695132916547932,84,3,0.02,4,224.12250389999826,1,2026080502,3081.975877846165,0,238.00343739999516,True,relay
